75,284,-1
37,285,1
75,285,-1
39,286,1
75,286,-1
40,287,1
75,287,-1
61,288,1
75,288,-1
1,289,1
76,289,-1
5,290,1
76,290,-1
39,291,1
76,291,-1
51,292,1
76,292,-1
76,293,-1
21,294,1
77,294,-1
66,295,1
77,295,-1
3,296,1
78,296,-1
14,297,1
78,297,-1
18,298,1
78,298,-1
22,299,1
78,299,-1
30,300,1
78,300,-1
50,301,1
78,301,-1
52,302,1
78,302,-1
76,303,1
78,303,-1
35,304,1
79,304,-1
69,305,1
79,305,-1
25,306,1
60,307,1
74,308,1
